ONSConstID,ConstituencyName,Country,Region,ConstituencyType,Winner24,Second24,Con24,Lab24,LD24,SNP24,PC24,Green24,RUK24,Other24,Majority24,Turnout24,ConVote24,LabVote24,LDVote24,SNPVote24,PCVote24,GreenVote24,RUKVote24,OtherVote24,TotalVote24,RejectedVote24,Electorate24,MPFirstName24,MPSurname24,MPGender24
E14001585,Wigan,England,North West,County,Lab,RUK,10.53815496711411,47.43636763735054,4.137020465048045,0,0,3.982982469009022,24.08860852343578,9.816865938042495,23.347759113914766,52.74704016095334,4310,19401,1692,0,0,1629,9852,4015,40899,124,77538,Lisa,Nandy,Female
E14001586,Wimbledon,England,London,Borough,LD,Con,22.151495862507957,21.338546876420843,45.08502318814222,0,0,4.441211239428935,5.857961262162408,1.1257615713376377,22.933527325634266,72.03212199020096,12180,11733,24790,0,0,2442,3221,619,54985,171,76334,Paul,Kohler,Male
E14001587,Winchester,England,South East,County,LD,Con,28.239540262106665,5.296446842806083,52.454621907631925,0,0,4.8006167215642295,8.404583362534165,0.8041909033569276,24.215081645525263,72.90423942060826,16118,3023,29939,0,0,2740,4797,459,57076,185,78289,Danny,Chambers,Male
E14001588,Windsor,England,South East,County,Con,Lab,36.42973964549353,22.158864872032886,21.082526632188483,0,0,5.0568006011581135,10.299252972638465,4.972815276488529,14.270874773460637,61.698530013363516,16483,10026,9539,0,0,2288,4660,2250,45246,173,73334,Jack,Rankin,Male
E14001589,Wirral West,England,North West,County,Lab,Con,26.341814978679107,46.357430281676045,6.1159936738003235,0,0,8.328161598366398,12.856599467478128,0,20.015615302996935,68.57821466816772,13158,23156,3055,0,0,4160,6422,0,49951,187,72838,Matthew,Patrick,Male
E14001590,Witham,England,East of England,County,Con,Lab,37.205304033357706,27.037922652807143,6.796039760488509,0,0,6.993656502578899,19.504772444321482,2.462304606446258,10.16738138055056,64.06172855135395,18827,13682,3439,0,0,3539,9870,1246,50603,171,78991,Priti,Patel,Female
E14001591,Witney,England,South East,County,LD,Con,32.605171595761504,9.435789973114028,41.18298276134746,0,0,3.2836470030049023,12.468369444883757,1.0240392218883443,8.577811165585956,67.04485208355425,16493,4773,20832,0,0,1661,6307,518,50584,158,75448,Charles,Maynard,Male
E14001592,Woking,England,South East,Borough,LD,Con,26.530273133243327,9.230449683248521,49.88887734967286,0,0,3.8487901131997093,10.152663828019524,0.3489458926160557,23.358604216429534,65.98007372994012,12773,4444,24019,0,0,1853,4888,168,48145,171,72969,Will,Forster,Male
E14001593,Wokingham,England,South East,County,LD,Con,32.21911516879942,6.724198596270302,47.67310505750106,0,0,3.6167336432156154,9.766847534213596,0,15.453989888701642,71.92003409605498,17398,3631,25743,0,0,1953,5274,0,53999,199,75082,Clive,Jones,Male
E14001594,Wolverhampton North East,England,West Midlands,Borough,Lab,Con,26.61539847997837,42.90306107122473,3.010003304394845,0,0,4.2776893268046505,23.193847817597405,0,16.287662591246356,47.074878031535036,8860,14282,1002,0,0,1424,7721,0,33289,107,70715,Sureena,Brackenridge,Female
E14001595,Wolverhampton South East,England,West Midlands,Borough,Lab,RUK,16.937271583488105,50.326523276017014,2.27068480019172,0,0,4.921814151339045,22.80270804625247,2.740998142711641,27.52381522976454,43.088559885379425,5654,16800,758,0,0,1643,7612,915,33382,129,77473,Pat,McFadden,Male
E14001596,Wolverhampton West,England,West Midlands,Borough,Lab,Con,26.25695764711272,44.27926792954165,3.1518427743546282,0,0,5.84098769956708,13.922165975674003,6.548777973749914,18.022310282428936,56.07763548316657,11463,19331,1376,0,0,2550,6078,2859,43657,153,77851,Warinder,Juss,Male
E14001597,Worcester,England,West Midlands,Borough,Lab,Con,24.993483360848032,40.45095142931619,8.658441219914849,0,0,10.402728299591624,14.603788339560344,0.8906073507689634,15.457468068468156,61.437856161001456,11506,18622,3986,0,0,4789,6723,410,46036,179,74931,Tom,Collins,Male
E14001598,Worsley and Eccles,England,North West,County,Lab,RUK,15.962673060197918,47.66236513645018,4.350892038643255,0,0,7.71689819711821,21.59227134898808,2.7149002186023554,26.070093787462095,54.09635949798456,6791,20277,1851,0,0,3283,9186,1155,42543,164,78643,Michael,Wheeler,Male
E14001599,Worthing West,England,South East,County,Lab,Con,32.49210737886543,40.23570013922387,5.310116281349883,0,0,6.41998548934251,14.82832323470008,0.7137674765182266,7.743592760358453,66.19634211243655,16570,20519,2708,0,0,3274,7562,364,50997,178,77039,Beccy,Cooper,Female
W07000111,Wrexham,Wales,Wales,County,Lab,Con,24.49161568374904,39.22423401778416,4.401456418893815,0,10.249424120080251,3.316572957174349,17.127783419612115,1.1889133827062641,14.732618334035122,57.45492322361212,9888,15836,1777,0,4138,1339,6915,480,40373,128,70269,Andrew,Ranger,Male
E14001600,Wycombe,England,South East,County,Lab,Con,25.63792369558886,35.923113112440355,9.489885072921567,0,0,4.912964580953021,10.683961735779734,13.352151802316465,10.285189416851491,60.80092624123136,11444,16035,4236,0,0,2193,4769,5960,44637,174,73415,Emma,Reynolds,Female
E14001601,Wyre Forest,England,West Midlands,County,Con,Lab,32.085123344700825,30.286992338013196,6.220381770671863,0,0,5.409894149430887,21.44027636299216,4.557332034191062,1.79813100668763,58.397237776254705,14489,13677,2809,0,0,2443,9682,2058,45158,137,77329,Mark,Garnier,Male
E14001602,Wythenshawe and Sale East,England,North West,Borough,Lab,RUK,13.77900439537974,52.632116937544716,5.072574874782786,0,0,10.561688643565368,15.296943677808445,2.657671470918941,37.33517325973628,50.31954427970733,5392,20596,1985,0,0,4133,5986,1040,39132,142,77767,Mike,Kane,Male
E14001603,Yeovil,England,South West,County,LD,Con,23.486272266710248,6.132537996404642,48.54755679032522,0,0,4.908890341559078,15.682709593070761,1.2420330119300538,25.06128452361497,61.252784103706304,11497,3002,23765,0,0,2403,7677,608,48952,109,79918,Adam,Dance,Male
W07000112,Ynys Mon,Wales,Wales,County,PC,Con,30.504474684320215,23.35110947652323,1.34547014833885,0,32.456785582934906,1.8511707735687137,9.878018879490009,0.6129704548240774,1.9523108986146867,61.39891985472611,9953,7619,439,0,10590,604,3223,200,32628,79,53141,Llinos,Medi,Female
E14001604,York Central,England,Yorkshire and The Humber,Borough,Lab,Con,12.425270641460656,56.63735198393462,7.042448583893083,0,0,11.96823857996907,10.897213951019088,1.0294762597234726,44.21208134247397,54.45529620272258,5383,24537,3051,0,0,5185,4721,446,43323,228,79557,Rachael,Maskell,Female
E14001605,York Outer,England,Yorkshire and The Humber,County,Lab,Con,26.94399874770086,45.319531953195316,10.754118890149885,0,0,4.328258912847806,11.568113333072437,1.0859781630336947,18.375533205494463,67.04360602403317,13770,23161,5496,0,0,2212,5912,555,51106,184,76228,Luke,Charters,Male
